feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10
778.0,299.0,0.0,1.0,256.0,52.0,25.0,28.0,0.15809768637532134,0.08483290488431877
467.0,698.0,1.0,2.0,3.0,120.0,2.0,119.0,0.721627408993576,0.6145610278372591
498.0,276.0,21.0,21.0,199.0,55.0,31.0,34.0,0.18473895582329317,0.08433734939759036
69.0,5810.0,10.0,4.0,175.0,50.0,10.0,49.0,0.08695652173913043,0.028985507246376812
199.0,912.0,1.0,2.0,903.0,18.0,13.0,5.0,0.18090452261306533,0.18090452261306533
1373.0,10510.0,148.0,31.0,8933.0,611.0,462.0,211.0,0.757090909090909,0.6196363636363637
1808.0,1821.0,27.0,48.0,380.0,288.0,72.0,250.0,0.14491150442477876,0.03373893805309734
438.0,9137.0,127.0,24.0,108.0,459.0,8.0,457.0,0.11187214611872145,0.045662100456621
704.0,469.0,10.0,58.0,72.0,55.0,15.0,48.0,0.5951704545454546,0.42613636363636365
939.0,7282.0,197.0,32.0,255.0,764.0,17.0,759.0,0.22044728434504793,0.19701810436634717
493.0,382.0,12.0,7.0,336.0,23.0,3.0,21.0,0.02231237322515213,0.006085192697768763
499.0,643.0,9.0,10.0,371.0,49.0,28.0,30.0,0.1843687374749499,0.056112224448897796
242.0,5147.0,6.0,9.0,4216.0,101.0,35.0,87.0,0.9132231404958677,0.8264462809917356
493.0,1212.0,7.0,13.0,1034.0,70.0,43.0,32.0,0.17849898580121704,0.15821501014198783
489.0,428.0,1.0,11.0,37.0,60.0,10.0,55.0,0.7443762781186094,0.5521472392638037
1000.0,2779.0,13.0,12.0,2620.0,151.0,121.0,33.0,0.191,0.099
488.0,350.0,12.0,13.0,155.0,52.0,13.0,39.0,0.08196721311475409,0.03278688524590164
188.0,3897.0,21.0,8.0,3713.0,95.0,80.0,38.0,0.8723404255319149,0.4521276595744681
492.0,221.0,6.0,3.0,11.0,84.0,5.0,79.0,0.9207317073170732,0.5975609756097561
376.0,370.0,23.0,136.0,238.0,65.0,25.0,49.0,0.16489361702127658,0.0797872340425532
488.0,375.0,9.0,12.0,182.0,70.0,43.0,32.0,0.2930327868852459,0.2930327868852459
65.0,3088.0,65.0,0.0,152.0,98.0,8.0,97.0,0.16923076923076924,0.046153846153846156
633.0,1299.0,71.0,16.0,481.0,192.0,60.0,144.0,0.22906793048973143,0.0631911532385466
885.0,622.0,18.0,10.0,194.0,120.0,84.0,39.0,0.25084745762711863,0.20677966101694914
383.0,1670.0,12.0,8.0,1043.0,56.0,20.0,38.0,0.1279373368146214,0.10966057441253264
326.0,556.0,22.0,21.0,5.0,93.0,2.0,93.0,0.5674846625766872,0.5306748466257669
1906.0,67.0,0.0,8.0,35.0,17.0,4.0,14.0,0.01888772298006296,0.005246589716684155
966.0,475.0,9.0,16.0,325.0,184.0,106.0,91.0,0.8819875776397516,0.17598343685300208
275.0,427.0,3.0,4.0,312.0,48.0,30.0,18.0,0.46545454545454545,0.4290909090909091
467.0,323.0,3.0,3.0,234.0,36.0,16.0,21.0,0.10660980810234541,0.05970149253731343
357.0,1217.0,21.0,5.0,228.0,91.0,12.0,82.0,0.8151260504201681,0.6470588235294118
315.0,6464.0,29.0,116.0,261.0,120.0,21.0,118.0,0.8444444444444444,0.7206349206349206
499.0,225.0,12.0,7.0,188.0,34.0,18.0,21.0,0.06412825651302605,0.050100200400801605
300.0,241.0,2.0,7.0,147.0,26.0,15.0,16.0,0.71,0.71
571.0,501.0,24.0,16.0,236.0,78.0,24.0,62.0,0.7793345008756567,0.23467600700525393
1999.0,2650.0,12.0,12.0,0.0,58.0,0.0,58.0,0.14207103551775888,0.14207103551775888
243.0,2040.0,39.0,2.0,1861.0,98.0,73.0,46.0,0.10699588477366255,0.053497942386831275
135.0,1099.0,2.0,5.0,847.0,26.0,3.0,23.0,0.05925925925925926,0.05925925925925926
498.0,280.0,4.0,2.0,262.0,39.0,30.0,10.0,0.0783132530120482,0.0783132530120482
384.0,559.0,5.0,9.0,202.0,51.0,10.0,43.0,0.7864583333333334,0.6145833333333334
97.0,855.0,3.0,3.0,707.0,51.0,46.0,25.0,0.711340206185567,0.4742268041237113
1834.0,1880.0,29.0,19.0,612.0,260.0,56.0,213.0,0.08724100327153762,0.017448200654307525
500.0,195.0,9.0,5.0,103.0,38.0,14.0,25.0,0.036,0.01
497.0,289.0,16.0,11.0,190.0,51.0,13.0,40.0,0.10865191146881288,0.06841046277665996
234.0,562.0,2.0,1.0,502.0,27.0,24.0,12.0,0.09829059829059829,0.09829059829059829
1990.0,86603.0,103.0,108.0,20885.0,772.0,285.0,667.0,0.15326633165829145,0.06582914572864322
495.0,502.0,39.0,13.0,57.0,114.0,14.0,106.0,0.13737373737373737,0.052525252525252523
147.0,80.0,1.0,3.0,52.0,14.0,6.0,9.0,0.25170068027210885,0.11564625850340136
810.0,1156.0,76.0,40.0,44.0,183.0,13.0,178.0,0.6469135802469136,0.48518518518518516
762.0,7790.0,128.0,9.0,2865.0,302.0,108.0,259.0,0.13123359580052493,0.08005249343832022
29.0,152.0,2.0,0.0,70.0,19.0,9.0,16.0,1.0,0.9310344827586207
302.0,276.0,1.0,5.0,238.0,19.0,9.0,11.0,0.2052980132450331,0.0728476821192053
918.0,7371.0,22.0,15.0,7073.0,218.0,172.0,68.0,0.3888888888888889,0.3888888888888889
273.0,1517.0,26.0,4.0,584.0,85.0,40.0,59.0,0.1978021978021978,0.08791208791208792
176.0,95.0,1.0,10.0,0.0,16.0,0.0,16.0,0.4602272727272727,0.4147727272727273
472.0,919.0,25.0,10.0,554.0,94.0,41.0,67.0,0.5847457627118644,0.4894067796610169
500.0,12243.0,6.0,6.0,9422.0,217.0,192.0,39.0,0.162,0.088
1920.0,404.0,35.0,27.0,267.0,96.0,35.0,69.0,0.23541666666666666,0.0484375
179.0,447.0,13.0,8.0,83.0,47.0,5.0,44.0,0.3687150837988827,0.22905027932960895
500.0,414.0,7.0,7.0,164.0,48.0,11.0,42.0,0.414,0.32
485.0,1093.0,2.0,11.0,986.0,48.0,39.0,11.0,0.09072164948453608,0.0865979381443299
500.0,622.0,10.0,5.0,572.0,49.0,39.0,14.0,0.112,0.078
31.0,812.0,1.0,2.0,356.0,28.0,20.0,24.0,0.9354838709677419,0.8387096774193549
500.0,984.0,5.0,3.0,839.0,62.0,18.0,45.0,0.408,0.29
444.0,747.0,11.0,66.0,405.0,72.0,57.0,18.0,0.036036036036036036,0.02702702702702703
470.0,323.0,8.0,11.0,57.0,34.0,10.0,26.0,0.036170212765957444,0.019148936170212766
67.0,457.0,3.0,6.0,177.0,52.0,25.0,48.0,0.4626865671641791,0.3582089552238806
899.0,325.0,19.0,19.0,239.0,44.0,2.0,42.0,0.4549499443826474,0.4082313681868743
356.0,14208.0,26.0,14.0,3490.0,158.0,42.0,140.0,0.6207865168539326,0.4887640449438202
494.0,876.0,15.0,13.0,231.0,59.0,9.0,55.0,0.09109311740890688,0.03643724696356275
1253.0,17184.0,0.0,78.0,17041.0,67.0,4.0,63.0,0.10756972111553785,0.02151394422310757
496.0,380.0,8.0,11.0,351.0,61.0,45.0,16.0,0.125,0.11895161290322581
199.0,54.0,0.0,16.0,38.0,21.0,8.0,13.0,0.22613065326633167,0.1708542713567839
495.0,513.0,5.0,7.0,466.0,35.0,17.0,18.0,0.18181818181818182,0.08888888888888889
412.0,2638.0,32.0,49.0,1706.0,290.0,143.0,212.0,0.9490291262135923,0.27184466019417475
1476.0,996.0,19.0,11.0,599.0,217.0,148.0,95.0,0.7777777777777778,0.7777777777777778
2000.0,1673.0,19.0,19.0,596.0,326.0,123.0,252.0,0.9025,0.882
106.0,1488.0,2.0,0.0,1436.0,17.0,15.0,3.0,0.12264150943396226,0.11320754716981132
497.0,560.0,17.0,13.0,521.0,73.0,53.0,20.0,0.09859154929577464,0.09054325955734406
54.0,40.0,5.0,0.0,31.0,6.0,1.0,5.0,0.05555555555555555,0.037037037037037035
1854.0,64672.0,387.0,84.0,19620.0,1180.0,316.0,1079.0,0.15911542610571736,0.03505933117583603
1616.0,33315.0,268.0,140.0,5516.0,991.0,186.0,913.0,0.7363861386138614,0.630569306930693
117.0,626.0,15.0,1.0,331.0,56.0,19.0,45.0,0.1623931623931624,0.05128205128205128
1604.0,2769.0,3.0,44.0,88.0,252.0,13.0,242.0,0.08224299065420561,0.014330218068535825
198.0,599.0,1.0,1.0,590.0,20.0,19.0,2.0,0.2222222222222222,0.1717171717171717
1264.0,1361.0,6.0,18.0,4.0,123.0,1.0,123.0,0.8386075949367089,0.4137658227848101
455.0,273.0,6.0,13.0,187.0,49.0,22.0,29.0,0.22197802197802197,0.1934065934065934
682.0,6478.0,37.0,28.0,582.0,183.0,28.0,170.0,0.7214076246334311,0.7214076246334311
1821.0,878.0,14.0,65.0,26.0,108.0,6.0,104.0,0.37397034596375617,0.3245469522240527
347.0,266.0,14.0,11.0,144.0,53.0,20.0,36.0,0.04899135446685879,0.043227665706051875
1479.0,5134.0,146.0,17.0,4674.0,301.0,222.0,154.0,0.25963488843813387,0.08857336037863421
922.0,215.0,6.0,4.0,132.0,57.0,24.0,36.0,0.6681127982646421,0.5824295010845987
908.0,377.0,12.0,13.0,182.0,94.0,53.0,52.0,0.1762114537444934,0.04185022026431718
230.0,175.0,3.0,4.0,87.0,26.0,9.0,24.0,0.09130434782608696,0.02608695652173913
125.0,617.0,8.0,2.0,588.0,11.0,2.0,9.0,0.032,0.016
391.0,267.0,6.0,15.0,208.0,52.0,19.0,35.0,0.0792838874680307,0.017902813299232736
1818.0,1279.0,0.0,14.0,928.0,136.0,89.0,64.0,0.1551155115511551,0.1551155115511551
320.0,14.0,0.0,1.0,11.0,6.0,4.0,2.0,0.05,0.05
261.0,1347.0,261.0,0.0,186.0,283.0,26.0,283.0,0.14559386973180077,0.0421455938697318
195.0,231.0,9.0,8.0,154.0,35.0,25.0,12.0,0.3487179487179487,0.15897435897435896
593.0,408.0,86.0,22.0,91.0,92.0,9.0,88.0,0.17537942664418213,0.07082630691399663
20.0,44.0,2.0,1.0,35.0,9.0,5.0,6.0,0.5,0.5
400.0,1016.0,2.0,6.0,696.0,60.0,47.0,29.0,0.37,0.145
361.0,11166.0,27.0,29.0,443.0,280.0,13.0,278.0,0.10803324099722991,0.0664819944598338
96.0,227.0,6.0,2.0,9.0,22.0,4.0,20.0,0.71875,0.4166666666666667
494.0,2274.0,5.0,11.0,2176.0,90.0,71.0,24.0,0.12348178137651822,0.05060728744939271
991.0,927.0,26.0,29.0,475.0,172.0,75.0,100.0,0.07467204843592332,0.06559031281533804
1708.0,1904.0,67.0,47.0,451.0,188.0,45.0,163.0,0.7652224824355972,0.7652224824355972
29.0,1481.0,2.0,2.0,102.0,21.0,1.0,21.0,0.27586206896551724,0.2413793103448276
179.0,609.0,41.0,12.0,31.0,107.0,9.0,102.0,0.6536312849162011,0.6536312849162011
99.0,152.0,7.0,5.0,48.0,32.0,9.0,24.0,0.8181818181818182,0.6565656565656566
495.0,109.0,22.0,18.0,0.0,32.0,0.0,32.0,0.6767676767676768,0.498989898989899
1868.0,2510.0,124.0,17.0,1140.0,442.0,155.0,386.0,0.9122055674518201,0.7141327623126338
493.0,1397.0,6.0,7.0,825.0,73.0,28.0,48.0,0.23529411764705882,0.1947261663286004
477.0,1490.0,9.0,14.0,17.0,63.0,3.0,61.0,0.6519916142557652,0.46750524109014674
970.0,23599.0,123.0,27.0,18017.0,295.0,168.0,211.0,0.45463917525773195,0.18144329896907216
1928.0,1937.0,1450.0,4.0,108.0,1732.0,17.0,1726.0,0.12863070539419086,0.12603734439834025
370.0,1445.0,35.0,8.0,373.0,92.0,28.0,85.0,0.8490566037735849,0.7628032345013477
1997.0,655.0,35.0,30.0,223.0,151.0,54.0,118.0,0.1535,0.1535
56.0,279.0,3.0,3.0,4.0,18.0,3.0,16.0,0.125,0.03571428571428571
739.0,1336.0,37.0,5.0,887.0,227.0,127.0,139.0,0.9350473612990527,0.8903924221921515
459.0,1156.0,1.0,22.0,560.0,113.0,22.0,95.0,0.6361655773420479,0.5359477124183006
924.0,1885.0,2.0,4.0,504.0,172.0,11.0,167.0,0.08874458874458875,0.0183982683982684
1130.0,24995.0,1.0,7.0,14643.0,197.0,39.0,183.0,0.6823008849557523,0.6823008849557523
208.0,553.0,10.0,9.0,441.0,46.0,22.0,25.0,0.09615384615384616,0.0673076923076923
1092.0,13069.0,0.0,7.0,12748.0,199.0,189.0,16.0,0.07326007326007326,0.03021978021978022
90.0,7366.0,18.0,27.0,3419.0,62.0,30.0,55.0,0.43333333333333335,0.17777777777777778
300.0,1447.0,149.0,2.0,16.0,263.0,7.0,262.0,0.9033333333333333,0.77
906.0,5703.0,54.0,22.0,192.0,176.0,20.0,170.0,0.2969094922737307,0.2969094922737307
1644.0,82.0,0.0,7.0,4.0,16.0,1.0,15.0,0.7895377128953771,0.4142335766423358
131.0,179.0,5.0,4.0,140.0,25.0,19.0,9.0,0.6259541984732825,0.5343511450381679
1999.0,14755.0,79.0,45.0,12398.0,466.0,350.0,149.0,0.3951975987993997,0.2926463231615808
495.0,364.0,7.0,9.0,8.0,74.0,3.0,72.0,0.8080808080808081,0.5070707070707071
451.0,3225.0,441.0,1422.0,146.0,488.0,12.0,483.0,0.1197339246119734,0.06651884700665188
1344.0,1086.0,78.0,11.0,953.0,64.0,2.0,62.0,0.09523809523809523,0.017857142857142856
987.0,1487.0,29.0,29.0,1242.0,62.0,2.0,61.0,0.1580547112462006,0.1347517730496454
483.0,4107.0,2.0,3.0,2051.0,47.0,23.0,37.0,0.35610766045548653,0.35610766045548653
1977.0,3510.0,3.0,13.0,2228.0,385.0,235.0,224.0,0.894790085988872,0.6317653009610521
332.0,2010.0,1.0,7.0,654.0,59.0,13.0,54.0,0.6897590361445783,0.14457831325301204
1092.0,3275.0,92.0,155.0,127.0,623.0,38.0,607.0,0.14835164835164835,0.028388278388278388
499.0,627.0,20.0,16.0,464.0,60.0,28.0,41.0,0.29458917835671344,0.2665330661322645
452.0,415.0,0.0,9.0,59.0,69.0,9.0,60.0,0.7212389380530974,0.5398230088495575
972.0,324.0,4.0,2.0,134.0,102.0,47.0,63.0,0.7633744855967078,0.7633744855967078
135.0,464.0,7.0,1.0,45.0,75.0,18.0,69.0,0.5111111111111111,0.16296296296296298
1000.0,314.0,16.0,11.0,234.0,42.0,12.0,35.0,0.025,0.011
1968.0,1510.0,26.0,23.0,1127.0,470.0,282.0,225.0,0.14380081300813008,0.033028455284552845
775.0,2125.0,79.0,20.0,1192.0,244.0,118.0,162.0,0.2696774193548387,0.12129032258064516
1843.0,929.0,239.0,14.0,39.0,373.0,1.0,373.0,0.14045553145336226,0.031995661605206074
199.0,755.0,4.0,5.0,744.0,36.0,31.0,7.0,0.09547738693467336,0.09547738693467336
499.0,2431.0,499.0,0.0,0.0,1473.0,0.0,1473.0,0.16432865731462926,0.09218436873747494
497.0,120.0,5.0,6.0,63.0,29.0,14.0,16.0,0.052313883299798795,0.018108651911468814
1707.0,1369.0,11.0,42.0,253.0,368.0,23.0,361.0,0.01991798476859988,0.004100761570005858
128.0,6781.0,128.0,0.0,16.0,349.0,6.0,349.0,0.1328125,0.109375
375.0,363.0,17.0,12.0,223.0,68.0,23.0,49.0,0.29333333333333333,0.088
753.0,6775.0,157.0,1.0,6135.0,413.0,346.0,129.0,0.19389110225763612,0.06374501992031872
540.0,1523.0,84.0,13.0,212.0,182.0,24.0,175.0,0.5518518518518518,0.4351851851851852
496.0,2048.0,25.0,13.0,60.0,89.0,12.0,85.0,0.28024193548387094,0.16733870967741934
998.0,775.0,1.0,1.0,701.0,95.0,81.0,24.0,0.8687374749498998,0.7615230460921844
159.0,3157.0,159.0,0.0,276.0,516.0,3.0,516.0,0.27672955974842767,0.09433962264150944
2018.0,4121.0,58.0,35.0,3341.0,407.0,319.0,170.0,0.6025768087215064,0.4043607532210109
498.0,367.0,5.0,4.0,247.0,22.0,6.0,16.0,0.13253012048192772,0.13253012048192772
75.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.16,0.09333333333333334
225.0,395.0,1.0,4.0,366.0,20.0,10.0,10.0,0.09333333333333334,0.09333333333333334
177.0,172.0,9.0,5.0,95.0,30.0,15.0,19.0,0.20903954802259886,0.11864406779661017
471.0,11074.0,58.0,10.0,9527.0,211.0,163.0,72.0,0.10191082802547771,0.08492569002123142
999.0,534.0,8.0,9.0,396.0,52.0,37.0,22.0,0.14914914914914915,0.05405405405405406
111.0,622.0,38.0,3.0,510.0,71.0,47.0,42.0,0.40540540540540543,0.40540540540540543
435.0,215.0,15.0,4.0,72.0,50.0,9.0,43.0,0.1632183908045977,0.1632183908045977
152.0,242.0,3.0,2.0,238.0,15.0,13.0,4.0,0.5986842105263158,0.4276315789473684
485.0,8484.0,193.0,43.0,293.0,984.0,31.0,977.0,0.15670103092783505,0.06804123711340206
496.0,929.0,14.0,10.0,520.0,93.0,27.0,67.0,0.2620967741935484,0.20967741935483872
93.0,712.0,2.0,9.0,127.0,82.0,38.0,70.0,0.3655913978494624,0.34408602150537637
499.0,288.0,6.0,6.0,240.0,32.0,12.0,20.0,0.12424849699398798,0.12424849699398798
496.0,460.0,6.0,9.0,438.0,59.0,45.0,15.0,0.1028225806451613,0.0907258064516129
486.0,217.0,8.0,12.0,159.0,37.0,12.0,26.0,0.037037037037037035,0.02880658436213992
1537.0,3313.0,252.0,73.0,867.0,531.0,149.0,467.0,0.23682498373454783,0.09303838646714378
668.0,581.0,10.0,13.0,132.0,58.0,7.0,53.0,0.1437125748502994,0.04640718562874251
33.0,222.0,33.0,0.0,119.0,23.0,15.0,18.0,0.18181818181818182,0.06060606060606061
976.0,417.0,46.0,14.0,140.0,105.0,21.0,94.0,0.38422131147540983,0.29713114754098363
4221.0,146007.0,491.0,260.0,26527.0,1993.0,243.0,1934.0,0.12603648424543948,0.031746031746031744
87.0,3431.0,7.0,5.0,3140.0,25.0,6.0,21.0,0.14942528735632185,0.06896551724137931
275.0,209.0,16.0,9.0,52.0,42.0,14.0,33.0,0.13818181818181818,0.04
346.0,86433.0,346.0,0.0,1888.0,880.0,37.0,877.0,0.19653179190751446,0.10982658959537572
685.0,1068.0,31.0,51.0,354.0,169.0,37.0,144.0,0.34890510948905107,0.15328467153284672
500.0,2273.0,70.0,70.0,28.0,203.0,10.0,197.0,0.716,0.602
988.0,3718.0,51.0,38.0,1638.0,210.0,91.0,165.0,0.13157894736842105,0.04757085020242915
135.0,2531.0,1.0,0.0,1687.0,30.0,15.0,22.0,0.34814814814814815,0.34814814814814815
1749.0,1742.0,8.0,7.0,1584.0,194.0,154.0,56.0,0.6782857142857143,0.5068571428571429
448.0,527.0,12.0,9.0,319.0,54.0,21.0,39.0,0.06222222222222222,0.028888888888888888
947.0,13678.0,130.0,35.0,12845.0,352.0,261.0,164.0,0.10559662090813093,0.09609292502639916
488.0,281.0,13.0,14.0,143.0,39.0,16.0,24.0,0.0471311475409836,0.02459016393442623
32.0,143.0,5.0,1.0,51.0,24.0,4.0,24.0,0.84375,0.84375
493.0,1197.0,18.0,14.0,940.0,88.0,43.0,48.0,0.05273833671399594,0.05273833671399594
370.0,881.0,24.0,20.0,499.0,93.0,27.0,69.0,0.10810810810810811,0.10810810810810811
1991.0,62063.0,153.0,43.0,39442.0,774.0,538.0,499.0,0.21948769462581616,0.10396785534907081
1000.0,5054.0,11.0,7.0,5037.0,234.0,228.0,10.0,0.242,0.176
4235.0,1717.0,1153.0,70.0,0.0,1130.0,0.0,1130.0,0.14521841794569068,0.0654073199527745
95.0,44.0,4.0,1.0,37.0,6.0,3.0,3.0,0.09473684210526316,0.010526315789473684
1579.0,407.0,69.0,5.0,231.0,109.0,60.0,64.0,0.8011399620012666,0.6966434452184928
487.0,596.0,12.0,9.0,91.0,62.0,11.0,55.0,0.5174537987679672,0.3347022587268994
228.0,158.0,2.0,11.0,10.0,31.0,3.0,30.0,0.37280701754385964,0.07456140350877193
130.0,3943.0,14.0,2.0,3678.0,58.0,27.0,33.0,0.3076923076923077,0.13846153846153847
998.0,390.0,8.0,6.0,169.0,89.0,40.0,60.0,0.47394789579158314,0.47394789579158314
277.0,750.0,112.0,3.0,82.0,166.0,6.0,163.0,0.07581227436823104,0.07581227436823104
140.0,418.0,27.0,5.0,26.0,69.0,5.0,67.0,0.8428571428571429,0.7642857142857142
328.0,363.0,15.0,5.0,277.0,51.0,23.0,34.0,0.13109756097560976,0.07621951219512195
252.0,930.0,33.0,5.0,860.0,116.0,93.0,41.0,0.44664031620553357,0.3241106719367589
515.0,226.0,3.0,23.0,179.0,38.0,4.0,35.0,0.1378640776699029,0.05631067961165048
658.0,2196.0,380.0,35.0,57.0,629.0,28.0,618.0,0.44984802431610943,0.44984802431610943
27.0,209.0,2.0,1.0,176.0,24.0,24.0,14.0,1.0,0.9259259259259259
200.0,1415.0,1.0,1.0,1395.0,38.0,37.0,4.0,0.16,0.16
161.0,12220.0,23.0,35.0,153.0,143.0,6.0,143.0,0.84472049689441,0.5403726708074534
500.0,1227.0,10.0,7.0,1103.0,55.0,21.0,35.0,0.12,0.088
182.0,168.0,0.0,2.0,161.0,19.0,14.0,5.0,0.3956043956043956,0.27472527472527475
220.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05,0.013636363636363636
618.0,45370.0,53.0,37.0,12894.0,427.0,150.0,387.0,0.13754045307443366,0.13754045307443366
1985.0,5097.0,51.0,47.0,3515.0,160.0,61.0,120.0,0.02115869017632242,0.004534005037783375
999.0,1258.0,22.0,19.0,367.0,125.0,41.0,94.0,0.6486486486486487,0.6486486486486487
254.0,615.0,3.0,4.0,329.0,105.0,62.0,80.0,0.9566929133858267,0.9448818897637795
500.0,2387.0,8.0,8.0,2311.0,93.0,73.0,25.0,0.084,0.07
352.0,374.0,28.0,7.0,28.0,78.0,4.0,76.0,0.10227272727272728,0.05397727272727273
180.0,153.0,3.0,1.0,107.0,10.0,3.0,7.0,0.25,0.25
497.0,764.0,4.0,4.0,678.0,47.0,27.0,22.0,0.33400402414486924,0.16700201207243462
144.0,6689.0,2.0,10.0,226.0,99.0,3.0,96.0,0.8819444444444444,0.8055555555555556
4360.0,2384.0,1034.0,677.0,2.0,1220.0,1.0,1219.0,0.12041284403669725,0.03256880733944954
285.0,1745.0,53.0,9.0,758.0,145.0,73.0,101.0,0.1649122807017544,0.0912280701754386
722.0,3282.0,48.0,2.0,1263.0,198.0,66.0,175.0,0.20441988950276244,0.04834254143646409
476.0,545.0,1.0,11.0,524.0,25.0,20.0,6.0,0.08823529411764706,0.06722689075630252
1844.0,20215.0,61.0,207.0,2546.0,1038.0,125.0,990.0,0.5059652928416486,0.5059652928416486
1007.0,933.0,91.0,72.0,593.0,197.0,69.0,146.0,0.12015888778550149,0.03277060575968222
829.0,2811.0,116.0,33.0,1356.0,273.0,117.0,209.0,0.12424607961399277,0.038600723763570564
430.0,163.0,19.0,14.0,97.0,46.0,13.0,35.0,0.06511627906976744,0.04883720930232558
180.0,457.0,21.0,2.0,120.0,76.0,16.0,67.0,0.7833333333333333,0.5055555555555555
426.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.002347417840375587,0.002347417840375587
380.0,537.0,3.0,1.0,502.0,35.0,21.0,15.0,0.3605263157894737,0.10789473684210527
1649.0,736.0,78.0,22.0,448.0,242.0,69.0,174.0,0.7149787750151607,0.679805942995755
324.0,247.0,6.0,21.0,26.0,63.0,8.0,59.0,0.23765432098765432,0.20987654320987653
47.0,278.0,2.0,0.0,246.0,7.0,4.0,3.0,0.1702127659574468,0.0851063829787234
270.0,125.0,3.0,8.0,20.0,25.0,9.0,18.0,0.6185185185185185,0.5296296296296297
491.0,292.0,1.0,1.0,227.0,18.0,12.0,10.0,0.19959266802443992,0.19959266802443992
194.0,87.0,1.0,3.0,0.0,20.0,0.0,20.0,0.520618556701031,0.35051546391752575
492.0,3094.0,10.0,8.0,2859.0,96.0,77.0,30.0,0.6158536585365854,0.5630081300813008
59.0,622.0,1.0,0.0,38.0,49.0,6.0,49.0,0.9661016949152542,0.9491525423728814
1257.0,1666.0,17.0,29.0,852.0,176.0,80.0,128.0,0.1105807478122514,0.03341288782816229
491.0,577.0,23.0,20.0,386.0,74.0,25.0,52.0,0.10590631364562118,0.048879837067209775
433.0,2612.0,0.0,3.0,619.0,144.0,65.0,116.0,0.10161662817551963,0.02771362586605081
1850.0,5139.0,96.0,90.0,486.0,372.0,66.0,337.0,0.5616216216216217,0.4616216216216216
432.0,5077.0,183.0,44.0,101.0,332.0,7.0,329.0,0.1527777777777778,0.09490740740740741
193.0,96.0,0.0,2.0,14.0,35.0,6.0,31.0,0.8808290155440415,0.48704663212435234
360.0,12636.0,0.0,8.0,12548.0,14.0,1.0,13.0,0.11944444444444445,0.025
500.0,400.0,4.0,2.0,374.0,55.0,47.0,8.0,0.118,0.07
217.0,1297.0,5.0,0.0,106.0,108.0,10.0,105.0,0.2237442922374429,0.0821917808219178
119.0,5990.0,8.0,7.0,4177.0,50.0,39.0,46.0,0.4369747899159664,0.19327731092436976
942.0,1015.0,124.0,134.0,85.0,311.0,19.0,301.0,0.15605095541401273,0.028662420382165606
495.0,413.0,2.0,2.0,335.0,24.0,12.0,13.0,0.026262626262626262,0.00808080808080808
1297.0,1995.0,112.0,30.0,1237.0,380.0,225.0,238.0,0.8457979953739398,0.7895142636854279
483.0,275.0,8.0,11.0,173.0,40.0,12.0,29.0,0.14492753623188406,0.09937888198757763
996.0,306.0,11.0,1.0,252.0,62.0,43.0,22.0,0.4066265060240964,0.15562248995983935
21.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09523809523809523,0.047619047619047616
841.0,2316.0,67.0,29.0,1002.0,228.0,67.0,202.0,0.8620689655172413,0.26634958382877527
491.0,1748.0,6.0,15.0,54.0,149.0,9.0,144.0,0.6496945010183299,0.5132382892057027
1135.0,13325.0,37.0,36.0,101.0,325.0,14.0,322.0,0.909410729991205,0.7739665787159191
500.0,1105.0,3.0,3.0,1075.0,51.0,36.0,15.0,0.11,0.108
1378.0,4332.0,123.0,36.0,764.0,533.0,104.0,464.0,0.6357039187227866,0.5754716981132075
1550.0,295.0,0.0,23.0,85.0,53.0,12.0,45.0,0.10709677419354839,0.026451612903225806
511.0,470.0,40.0,20.0,197.0,152.0,25.0,142.0,0.11741682974559686,0.023483365949119372
1958.0,460.0,1957.0,0.0,39.0,267.0,1.0,267.0,0.1317671092951992,0.04341164453524004
292.0,646.0,13.0,1.0,582.0,60.0,51.0,11.0,0.23972602739726026,0.17123287671232876
1764.0,232.0,10.0,14.0,102.0,49.0,22.0,34.0,0.2171201814058957,0.2171201814058957
50.0,312.0,3.0,0.0,32.0,26.0,20.0,8.0,0.12,0.04
407.0,533.0,0.0,2.0,371.0,58.0,25.0,35.0,0.6486486486486487,0.37346437346437344
478.0,432.0,12.0,28.0,37.0,63.0,11.0,59.0,0.801255230125523,0.7594142259414226
146.0,506.0,42.0,8.0,3.0,76.0,3.0,75.0,0.9315068493150684,0.4246575342465753
481.0,1196.0,4.0,16.0,1171.0,68.0,54.0,14.0,0.12058212058212059,0.12058212058212059
1991.0,1598.0,369.0,33.0,589.0,606.0,2.0,606.0,0.4274234053239578,0.4274234053239578
1201.0,5602.0,286.0,116.0,671.0,601.0,57.0,580.0,0.13238967527060783,0.03746877601998335
500.0,1892.0,11.0,4.0,1839.0,98.0,88.0,13.0,0.53,0.386
494.0,477.0,7.0,8.0,202.0,43.0,13.0,32.0,0.06882591093117409,0.05465587044534413
44.0,21.0,11.0,2.0,0.0,10.0,0.0,10.0,0.2727272727272727,0.06818181818181818
1687.0,376.0,7.0,76.0,19.0,165.0,10.0,156.0,0.12270302311796087,0.016597510373443983
